row,col,x_die,y_die,raw_q
1,44,44,1,QY0001X0044
1,43,43,1,QY0001X0043
1,42,42,1,QY0001X0042
1,41,41,1,QY0001X0041
1,40,40,1,QY0001X0040
1,39,39,1,QY0001X0039
1,38,38,1,QY0001X0038
1,37,37,1,QY0001X0037
1,36,36,1,QY0001X0036
1,35,35,1,QY0001X0035
1,34,34,1,QY0001X0034
1,33,33,1,QY0001X0033
1,32,32,1,QY0001X0032
1,31,31,1,QY0001X0031
1,30,30,1,QY0001X0030
1,29,29,1,QY0001X0029
1,28,28,1,QY0001X0028
1,27,27,1,QY0001X0027
1,26,26,1,QY0001X0026
1,25,25,1,QY0001X0025
1,24,24,1,QY0001X0024
1,23,23,1,QY0001X0023
1,22,22,1,QY0001X0022
1,21,21,1,QY0001X0021
1,20,20,1,QY0001X0020
1,19,19,1,QY0001X0019
1,18,18,1,QY0001X0018
1,17,17,1,QY0001X0017
1,16,16,1,QY0001X0016
1,15,15,1,QY0001X0015
1,14,14,1,QY0001X0014
1,13,13,1,QY0001X0013
1,12,12,1,QY0001X0012
1,11,11,1,QY0001X0011
1,10,10,1,QY0001X0010
1,9,9,1,QY0001X0009
1,8,8,1,QY0001X0008
1,7,7,1,QY0001X0007
1,6,6,1,QY0001X0006
1,5,5,1,QY0001X0005
1,4,4,1,QY0001X0004
1,3,3,1,QY0001X0003
1,2,2,1,QY0001X0002
1,1,1,1,QY0001X0001
1,0,0,1,QY0001X0000
1,-1,-1,1,QY0001X-001
1,-2,-2,1,QY0001X-002
1,-3,-3,1,QY0001X-003
1,-4,-4,1,QY0001X-004
1,-5,-5,1,QY0001X-005
1,-6,-6,1,QY0001X-006
1,-7,-7,1,QY0001X-007
1,-8,-8,1,QY0001X-008
1,-9,-9,1,QY0001X-009
1,-10,-10,1,QY0001X-010
1,-11,-11,1,QY0001X-011
1,-12,-12,1,QY0001X-012
1,-13,-13,1,QY0001X-013
1,-14,-14,1,QY0001X-014
1,-15,-15,1,QY0001X-015
1,-16,-16,1,QY0001X-016
1,-17,-17,1,QY0001X-017
1,-18,-18,1,QY0001X-018
1,-19,-19,1,QY0001X-019
1,-20,-20,1,QY0001X-020
1,-21,-21,1,QY0001X-021
1,-22,-22,1,QY0001X-022
1,-23,-23,1,QY0001X-023
1,-24,-24,1,QY0001X-024
1,-25,-25,1,QY0001X-025
1,-26,-26,1,QY0001X-026
1,-27,-27,1,QY0001X-027
1,-28,-28,1,QY0001X-028
1,-29,-29,1,QY0001X-029
1,-30,-30,1,QY0001X-030
1,-31,-31,1,QY0001X-031
1,-32,-32,1,QY0001X-032
1,-33,-33,1,QY0001X-033
1,-34,-34,1,QY0001X-034
1,-35,-35,1,QY0001X-035
1,-36,-36,1,QY0001X-036
1,-37,-37,1,QY0001X-037
1,-38,-38,1,QY0001X-038
1,-39,-39,1,QY0001X-039
1,-40,-40,1,QY0001X-040
1,-41,-41,1,QY0001X-041
1,-42,-42,1,QY0001X-042
1,-43,-43,1,QY0001X-043
1,-44,-44,1,QY0001X-044
1,-45,-45,1,QY0001X-045
1,-46,-46,1,QY0001X-046
1,-47,-47,1,QY0001X-047
1,-48,-48,1,QY0001X-048
1,-49,-49,1,QY0001X-049
1,-50,-50,1,QY0001X-050
1,-51,-51,1,QY0001X-051
1,-52,-52,1,QY0001X-052
1,-53,-53,1,QY0001X-053
2,-53,-53,2,QY0002X-053
2,-52,-52,2,QY0002X-052
2,-51,-51,2,QY0002X-051
2,-50,-50,2,QY0002X-050
2,-49,-49,2,QY0002X-049
2,-48,-48,2,QY0002X-048
2,-47,-47,2,QY0002X-047
2,-46,-46,2,QY0002X-046
2,-45,-45,2,QY0002X-045
2,-44,-44,2,QY0002X-044
2,-43,-43,2,QY0002X-043
2,-42,-42,2,QY0002X-042
2,-41,-41,2,QY0002X-041
2,-40,-40,2,QY0002X-040
2,-39,-39,2,QY0002X-039
2,-38,-38,2,QY0002X-038
2,-37,-37,2,QY0002X-037
2,-36,-36,2,QY0002X-036
2,-35,-35,2,QY0002X-035
2,-34,-34,2,QY0002X-034
2,-33,-33,2,QY0002X-033
2,-32,-32,2,QY0002X-032
2,-31,-31,2,QY0002X-031
2,-30,-30,2,QY0002X-030
2,-29,-29,2,QY0002X-029
2,-28,-28,2,QY0002X-028
2,-27,-27,2,QY0002X-027
2,-26,-26,2,QY0002X-026
2,-25,-25,2,QY0002X-025
2,-24,-24,2,QY0002X-024
2,-23,-23,2,QY0002X-023
2,-22,-22,2,QY0002X-022
2,-21,-21,2,QY0002X-021
2,-20,-20,2,QY0002X-020
2,-19,-19,2,QY0002X-019
2,-18,-18,2,QY0002X-018
2,-17,-17,2,QY0002X-017
2,-16,-16,2,QY0002X-016
2,-15,-15,2,QY0002X-015
2,-14,-14,2,QY0002X-014
2,-13,-13,2,QY0002X-013
2,-12,-12,2,QY0002X-012
2,-11,-11,2,QY0002X-011
2,-10,-10,2,QY0002X-010
2,-9,-9,2,QY0002X-009
2,-8,-8,2,QY0002X-008
2,-7,-7,2,QY0002X-007
2,-6,-6,2,QY0002X-006
2,-5,-5,2,QY0002X-005
2,-4,-4,2,QY0002X-004
2,-3,-3,2,QY0002X-003
2,-2,-2,2,QY0002X-002
2,-1,-1,2,QY0002X-001
2,0,0,2,QY0002X0000
2,1,1,2,QY0002X0001
2,2,2,2,QY0002X0002
2,3,3,2,QY0002X0003
2,4,4,2,QY0002X0004
2,5,5,2,QY0002X0005
2,6,6,2,QY0002X0006
2,7,7,2,QY0002X0007
2,8,8,2,QY0002X0008
2,9,9,2,QY0002X0009
2,10,10,2,QY0002X0010
2,11,11,2,QY0002X0011
2,12,12,2,QY0002X0012
2,13,13,2,QY0002X0013
2,14,14,2,QY0002X0014
2,15,15,2,QY0002X0015
2,16,16,2,QY0002X0016
2,17,17,2,QY0002X0017
2,18,18,2,QY0002X0018
2,19,19,2,QY0002X0019
2,20,20,2,QY0002X0020
2,21,21,2,QY0002X0021
2,22,22,2,QY0002X0022
2,23,23,2,QY0002X0023
2,24,24,2,QY0002X0024
2,25,25,2,QY0002X0025
2,26,26,2,QY0002X0026
2,27,27,2,QY0002X0027
2,28,28,2,QY0002X0028
2,29,29,2,QY0002X0029
2,30,30,2,QY0002X0030
2,31,31,2,QY0002X0031
2,32,32,2,QY0002X0032
2,33,33,2,QY0002X0033
2,34,34,2,QY0002X0034
2,35,35,2,QY0002X0035
2,36,36,2,QY0002X0036
2,37,37,2,QY0002X0037
2,38,38,2,QY0002X0038
2,39,39,2,QY0002X0039
2,40,40,2,QY0002X0040
2,41,41,2,QY0002X0041
2,42,42,2,QY0002X0042
2,43,43,2,QY0002X0043
2,44,44,2,QY0002X0044
2,45,45,2,QY0002X0045
2,46,46,2,QY0002X0046
2,47,47,2,QY0002X0047
2,48,48,2,QY0002X0048
2,49,49,2,QY0002X0049
2,50,50,2,QY0002X0050
2,51,51,2,QY0002X0051
3,51,51,3,QY0003X0051
3,50,50,3,QY0003X0050
3,49,49,3,QY0003X0049
3,48,48,3,QY0003X0048
3,47,47,3,QY0003X0047
3,46,46,3,QY0003X0046
3,45,45,3,QY0003X0045
3,44,44,3,QY0003X0044
3,43,43,3,QY0003X0043
3,42,42,3,QY0003X0042
3,41,41,3,QY0003X0041
3,40,40,3,QY0003X0040
3,39,39,3,QY0003X0039
3,38,38,3,QY0003X0038
3,37,37,3,QY0003X0037
3,36,36,3,QY0003X0036
3,35,35,3,QY0003X0035
3,34,34,3,QY0003X0034
3,33,33,3,QY0003X0033
3,32,32,3,QY0003X0032
3,31,31,3,QY0003X0031
3,30,30,3,QY0003X0030
3,29,29,3,QY0003X0029
3,28,28,3,QY0003X0028
3,27,27,3,QY0003X0027
3,26,26,3,QY0003X0026
3,25,25,3,QY0003X0025
3,24,24,3,QY0003X0024
3,23,23,3,QY0003X0023
3,22,22,3,QY0003X0022
3,21,21,3,QY0003X0021
3,20,20,3,QY0003X0020
3,19,19,3,QY0003X0019
3,18,18,3,QY0003X0018
3,17,17,3,QY0003X0017
3,16,16,3,QY0003X0016
3,15,15,3,QY0003X0015
3,14,14,3,QY0003X0014
3,13,13,3,QY0003X0013
3,12,12,3,QY0003X0012
3,11,11,3,QY0003X0011
3,10,10,3,QY0003X0010
3,9,9,3,QY0003X0009
3,8,8,3,QY0003X0008
3,7,7,3,QY0003X0007
3,6,6,3,QY0003X0006
3,5,5,3,QY0003X0005
3,4,4,3,QY0003X0004
3,3,3,3,QY0003X0003
3,2,2,3,QY0003X0002
3,1,1,3,QY0003X0001
3,0,0,3,QY0003X0000
3,-1,-1,3,QY0003X-001
3,-2,-2,3,QY0003X-002
3,-3,-3,3,QY0003X-003
3,-4,-4,3,QY0003X-004
3,-5,-5,3,QY0003X-005
3,-6,-6,3,QY0003X-006
3,-7,-7,3,QY0003X-007
3,-8,-8,3,QY0003X-008
3,-9,-9,3,QY0003X-009
3,-10,-10,3,QY0003X-010
3,-11,-11,3,QY0003X-011
3,-12,-12,3,QY0003X-012
3,-13,-13,3,QY0003X-013
3,-14,-14,3,QY0003X-014
3,-15,-15,3,QY0003X-015
3,-16,-16,3,QY0003X-016
3,-17,-17,3,QY0003X-017
3,-18,-18,3,QY0003X-018
3,-19,-19,3,QY0003X-019
3,-20,-20,3,QY0003X-020
3,-21,-21,3,QY0003X-021
3,-22,-22,3,QY0003X-022
3,-23,-23,3,QY0003X-023
3,-24,-24,3,QY0003X-024
3,-25,-25,3,QY0003X-025
3,-26,-26,3,QY0003X-026
3,-27,-27,3,QY0003X-027
3,-28,-28,3,QY0003X-028
3,-29,-29,3,QY0003X-029
3,-30,-30,3,QY0003X-030
3,-31,-31,3,QY0003X-031
3,-32,-32,3,QY0003X-032
3,-33,-33,3,QY0003X-033
3,-34,-34,3,QY0003X-034
3,-35,-35,3,QY0003X-035
3,-36,-36,3,QY0003X-036
3,-37,-37,3,QY0003X-037
3,-38,-38,3,QY0003X-038
3,-39,-39,3,QY0003X-039
3,-40,-40,3,QY0003X-040
3,-41,-41,3,QY0003X-041
3,-42,-42,3,QY0003X-042
3,-43,-43,3,QY0003X-043
3,-44,-44,3,QY0003X-044
3,-45,-45,3,QY0003X-045
3,-46,-46,3,QY0003X-046
3,-47,-47,3,QY0003X-047
3,-48,-48,3,QY0003X-048
3,-49,-49,3,QY0003X-049
3,-50,-50,3,QY0003X-050
3,-51,-51,3,QY0003X-051
3,-52,-52,3,QY0003X-052
3,-53,-53,3,QY0003X-053
4,-53,-53,4,QY0004X-053
4,-52,-52,4,QY0004X-052
4,-51,-51,4,QY0004X-051
4,-50,-50,4,QY0004X-050
4,-49,-49,4,QY0004X-049
4,-48,-48,4,QY0004X-048
4,-47,-47,4,QY0004X-047
4,-46,-46,4,QY0004X-046
4,-45,-45,4,QY0004X-045
4,-44,-44,4,QY0004X-044
4,-43,-43,4,QY0004X-043
4,-42,-42,4,QY0004X-042
4,-41,-41,4,QY0004X-041
4,-40,-40,4,QY0004X-040
4,-39,-39,4,QY0004X-039
4,-38,-38,4,QY0004X-038
4,-37,-37,4,QY0004X-037
4,-36,-36,4,QY0004X-036
4,-35,-35,4,QY0004X-035
4,-34,-34,4,QY0004X-034
4,-33,-33,4,QY0004X-033
4,-32,-32,4,QY0004X-032
4,-31,-31,4,QY0004X-031
4,-30,-30,4,QY0004X-030
4,-29,-29,4,QY0004X-029
4,-28,-28,4,QY0004X-028
4,-27,-27,4,QY0004X-027
4,-26,-26,4,QY0004X-026
4,-25,-25,4,QY0004X-025
4,-24,-24,4,QY0004X-024
4,-23,-23,4,QY0004X-023
4,-22,-22,4,QY0004X-022
4,-21,-21,4,QY0004X-021
4,-20,-20,4,QY0004X-020
4,-19,-19,4,QY0004X-019
4,-18,-18,4,QY0004X-018
4,-17,-17,4,QY0004X-017
4,-16,-16,4,QY0004X-016
4,-15,-15,4,QY0004X-015
4,-14,-14,4,QY0004X-014
4,-13,-13,4,QY0004X-013
4,-12,-12,4,QY0004X-012
4,-11,-11,4,QY0004X-011
4,-10,-10,4,QY0004X-010
4,-9,-9,4,QY0004X-009
4,-8,-8,4,QY0004X-008
4,-7,-7,4,QY0004X-007
4,-6,-6,4,QY0004X-006
4,-5,-5,4,QY0004X-005
4,-4,-4,4,QY0004X-004
4,-3,-3,4,QY0004X-003
4,-2,-2,4,QY0004X-002
4,-1,-1,4,QY0004X-001
4,0,0,4,QY0004X0000
4,1,1,4,QY0004X0001
4,2,2,4,QY0004X0002
4,3,3,4,QY0004X0003
4,4,4,4,QY0004X0004
4,5,5,4,QY0004X0005
4,6,6,4,QY0004X0006
4,7,7,4,QY0004X0007
4,8,8,4,QY0004X0008
4,9,9,4,QY0004X0009
4,10,10,4,QY0004X0010
4,11,11,4,QY0004X0011
4,12,12,4,QY0004X0012
4,13,13,4,QY0004X0013
4,14,14,4,QY0004X0014
4,15,15,4,QY0004X0015
4,16,16,4,QY0004X0016
4,17,17,4,QY0004X0017
4,18,18,4,QY0004X0018
4,19,19,4,QY0004X0019
4,20,20,4,QY0004X0020
4,21,21,4,QY0004X0021
4,22,22,4,QY0004X0022
4,23,23,4,QY0004X0023
4,24,24,4,QY0004X0024
4,25,25,4,QY0004X0025
4,26,26,4,QY0004X0026
4,27,27,4,QY0004X0027
4,28,28,4,QY0004X0028
4,29,29,4,QY0004X0029
4,30,30,4,QY0004X0030
4,31,31,4,QY0004X0031
4,32,32,4,QY0004X0032
4,33,33,4,QY0004X0033
4,34,34,4,QY0004X0034
4,35,35,4,QY0004X0035
4,36,36,4,QY0004X0036
4,37,37,4,QY0004X0037
4,38,38,4,QY0004X0038
4,39,39,4,QY0004X0039
4,40,40,4,QY0004X0040
4,41,41,4,QY0004X0041
4,42,42,4,QY0004X0042
4,43,43,4,QY0004X0043
4,44,44,4,QY0004X0044
4,45,45,4,QY0004X0045
4,46,46,4,QY0004X0046
4,47,47,4,QY0004X0047
4,48,48,4,QY0004X0048
4,49,49,4,QY0004X0049
4,50,50,4,QY0004X0050
4,51,51,4,QY0004X0051
5,51,51,5,QY0005X0051
5,50,50,5,QY0005X0050
5,49,49,5,QY0005X0049
5,48,48,5,QY0005X0048
5,47,47,5,QY0005X0047
5,46,46,5,QY0005X0046
5,45,45,5,QY0005X0045
5,44,44,5,QY0005X0044
5,43,43,5,QY0005X0043
5,42,42,5,QY0005X0042
5,41,41,5,QY0005X0041
5,40,40,5,QY0005X0040
5,39,39,5,QY0005X0039
5,38,38,5,QY0005X0038
5,37,37,5,QY0005X0037
5,36,36,5,QY0005X0036
5,35,35,5,QY0005X0035
5,34,34,5,QY0005X0034
5,33,33,5,QY0005X0033
5,32,32,5,QY0005X0032
5,31,31,5,QY0005X0031
5,30,30,5,QY0005X0030
5,29,29,5,QY0005X0029
5,28,28,5,QY0005X0028
5,27,27,5,QY0005X0027
5,26,26,5,QY0005X0026
5,25,25,5,QY0005X0025
5,24,24,5,QY0005X0024
5,23,23,5,QY0005X0023
5,22,22,5,QY0005X0022
5,21,21,5,QY0005X0021
5,20,20,5,QY0005X0020
5,19,19,5,QY0005X0019
5,18,18,5,QY0005X0018
5,17,17,5,QY0005X0017
5,16,16,5,QY0005X0016
5,15,15,5,QY0005X0015
5,14,14,5,QY0005X0014
5,13,13,5,QY0005X0013
5,12,12,5,QY0005X0012
5,11,11,5,QY0005X0011
5,10,10,5,QY0005X0010
5,9,9,5,QY0005X0009
5,8,8,5,QY0005X0008
5,7,7,5,QY0005X0007
5,6,6,5,QY0005X0006
5,5,5,5,QY0005X0005
5,4,4,5,QY0005X0004
5,3,3,5,QY0005X0003
5,2,2,5,QY0005X0002
5,1,1,5,QY0005X0001
5,0,0,5,QY0005X0000
5,-1,-1,5,QY0005X-001
5,-2,-2,5,QY0005X-002
5,-3,-3,5,QY0005X-003
5,-4,-4,5,QY0005X-004
5,-5,-5,5,QY0005X-005
5,-6,-6,5,QY0005X-006
5,-7,-7,5,QY0005X-007
5,-8,-8,5,QY0005X-008
5,-9,-9,5,QY0005X-009
5,-10,-10,5,QY0005X-010
5,-11,-11,5,QY0005X-011
5,-12,-12,5,QY0005X-012
5,-13,-13,5,QY0005X-013
5,-14,-14,5,QY0005X-014
5,-15,-15,5,QY0005X-015
5,-16,-16,5,QY0005X-016
5,-17,-17,5,QY0005X-017
5,-18,-18,5,QY0005X-018
5,-19,-19,5,QY0005X-019
5,-20,-20,5,QY0005X-020
5,-21,-21,5,QY0005X-021
5,-22,-22,5,QY0005X-022
5,-23,-23,5,QY0005X-023
5,-24,-24,5,QY0005X-024
5,-25,-25,5,QY0005X-025
5,-26,-26,5,QY0005X-026
5,-27,-27,5,QY0005X-027
5,-28,-28,5,QY0005X-028
5,-29,-29,5,QY0005X-029
5,-30,-30,5,QY0005X-030
5,-31,-31,5,QY0005X-031
5,-32,-32,5,QY0005X-032
5,-33,-33,5,QY0005X-033
5,-34,-34,5,QY0005X-034
5,-35,-35,5,QY0005X-035
5,-36,-36,5,QY0005X-036
5,-37,-37,5,QY0005X-037
5,-38,-38,5,QY0005X-038
5,-39,-39,5,QY0005X-039
5,-40,-40,5,QY0005X-040
5,-41,-41,5,QY0005X-041
5,-42,-42,5,QY0005X-042
5,-43,-43,5,QY0005X-043
5,-44,-44,5,QY0005X-044
5,-45,-45,5,QY0005X-045
5,-46,-46,5,QY0005X-046
5,-47,-47,5,QY0005X-047
5,-48,-48,5,QY0005X-048
5,-49,-49,5,QY0005X-049
5,-50,-50,5,QY0005X-050
5,-51,-51,5,QY0005X-051
5,-52,-52,5,QY0005X-052
5,-53,-53,5,QY0005X-053
6,-53,-53,6,QY0006X-053
6,-52,-52,6,QY0006X-052
6,-51,-51,6,QY0006X-051
6,-50,-50,6,QY0006X-050
6,-49,-49,6,QY0006X-049
6,-48,-48,6,QY0006X-048
6,-47,-47,6,QY0006X-047
6,-46,-46,6,QY0006X-046
6,-45,-45,6,QY0006X-045
6,-44,-44,6,QY0006X-044
6,-43,-43,6,QY0006X-043
6,-42,-42,6,QY0006X-042
6,-41,-41,6,QY0006X-041
6,-40,-40,6,QY0006X-040
6,-39,-39,6,QY0006X-039
6,-38,-38,6,QY0006X-038
6,-37,-37,6,QY0006X-037
6,-36,-36,6,QY0006X-036
6,-35,-35,6,QY0006X-035
6,-34,-34,6,QY0006X-034
6,-33,-33,6,QY0006X-033
6,-32,-32,6,QY0006X-032
6,-31,-31,6,QY0006X-031
6,-30,-30,6,QY0006X-030
6,-29,-29,6,QY0006X-029
6,-28,-28,6,QY0006X-028
6,-27,-27,6,QY0006X-027
6,-26,-26,6,QY0006X-026
6,-25,-25,6,QY0006X-025
6,-24,-24,6,QY0006X-024
6,-23,-23,6,QY0006X-023
6,-22,-22,6,QY0006X-022
6,-21,-21,6,QY0006X-021
6,-20,-20,6,QY0006X-020
6,-19,-19,6,QY0006X-019
6,-18,-18,6,QY0006X-018
6,-17,-17,6,QY0006X-017
6,-16,-16,6,QY0006X-016
6,-15,-15,6,QY0006X-015
6,-14,-14,6,QY0006X-014
6,-13,-13,6,QY0006X-013
6,-12,-12,6,QY0006X-012
6,-11,-11,6,QY0006X-011
6,-10,-10,6,QY0006X-010
6,-9,-9,6,QY0006X-009
6,-8,-8,6,QY0006X-008
6,-7,-7,6,QY0006X-007
6,-6,-6,6,QY0006X-006
6,-5,-5,6,QY0006X-005
6,-4,-4,6,QY0006X-004
6,-3,-3,6,QY0006X-003
6,-2,-2,6,QY0006X-002
6,-1,-1,6,QY0006X-001
6,0,0,6,QY0006X0000
6,1,1,6,QY0006X0001
6,2,2,6,QY0006X0002
6,3,3,6,QY0006X0003
6,4,4,6,QY0006X0004
6,5,5,6,QY0006X0005
6,6,6,6,QY0006X0006
6,7,7,6,QY0006X0007
6,8,8,6,QY0006X0008
6,9,9,6,QY0006X0009
6,10,10,6,QY0006X0010
6,11,11,6,QY0006X0011
6,12,12,6,QY0006X0012
6,13,13,6,QY0006X0013
6,14,14,6,QY0006X0014
6,15,15,6,QY0006X0015
6,16,16,6,QY0006X0016
6,17,17,6,QY0006X0017
6,18,18,6,QY0006X0018
6,19,19,6,QY0006X0019
6,20,20,6,QY0006X0020
6,21,21,6,QY0006X0021
6,22,22,6,QY0006X0022
6,23,23,6,QY0006X0023
6,24,24,6,QY0006X0024
6,25,25,6,QY0006X0025
6,26,26,6,QY0006X0026
6,27,27,6,QY0006X0027
6,28,28,6,QY0006X0028
6,29,29,6,QY0006X0029
6,30,30,6,QY0006X0030
6,31,31,6,QY0006X0031
6,32,32,6,QY0006X0032
6,33,33,6,QY0006X0033
6,34,34,6,QY0006X0034
6,35,35,6,QY0006X0035
6,36,36,6,QY0006X0036
6,37,37,6,QY0006X0037
6,38,38,6,QY0006X0038
6,39,39,6,QY0006X0039
6,40,40,6,QY0006X0040
6,41,41,6,QY0006X0041
6,42,42,6,QY0006X0042
6,43,43,6,QY0006X0043
6,44,44,6,QY0006X0044
6,45,45,6,QY0006X0045
6,46,46,6,QY0006X0046
6,47,47,6,QY0006X0047
6,48,48,6,QY0006X0048
6,49,49,6,QY0006X0049
6,50,50,6,QY0006X0050
6,51,51,6,QY0006X0051
7,51,51,7,QY0007X0051
7,50,50,7,QY0007X0050
7,49,49,7,QY0007X0049
7,48,48,7,QY0007X0048
7,47,47,7,QY0007X0047
7,46,46,7,QY0007X0046
7,45,45,7,QY0007X0045
7,44,44,7,QY0007X0044
7,43,43,7,QY0007X0043
7,42,42,7,QY0007X0042
7,41,41,7,QY0007X0041
7,40,40,7,QY0007X0040
7,39,39,7,QY0007X0039
7,38,38,7,QY0007X0038
7,37,37,7,QY0007X0037
7,36,36,7,QY0007X0036
7,35,35,7,QY0007X0035
7,34,34,7,QY0007X0034
7,33,33,7,QY0007X0033
7,32,32,7,QY0007X0032
7,31,31,7,QY0007X0031
7,30,30,7,QY0007X0030
7,29,29,7,QY0007X0029
7,28,28,7,QY0007X0028
7,27,27,7,QY0007X0027
7,26,26,7,QY0007X0026
7,25,25,7,QY0007X0025
7,24,24,7,QY0007X0024
7,23,23,7,QY0007X0023
7,22,22,7,QY0007X0022
7,21,21,7,QY0007X0021
7,20,20,7,QY0007X0020
7,19,19,7,QY0007X0019
7,18,18,7,QY0007X0018
7,17,17,7,QY0007X0017
7,16,16,7,QY0007X0016
7,15,15,7,QY0007X0015
7,14,14,7,QY0007X0014
7,13,13,7,QY0007X0013
7,12,12,7,QY0007X0012
7,11,11,7,QY0007X0011
7,10,10,7,QY0007X0010
7,9,9,7,QY0007X0009
7,8,8,7,QY0007X0008
7,7,7,7,QY0007X0007
7,6,6,7,QY0007X0006
7,5,5,7,QY0007X0005
7,4,4,7,QY0007X0004
7,3,3,7,QY0007X0003
7,2,2,7,QY0007X0002
7,1,1,7,QY0007X0001
7,0,0,7,QY0007X0000
7,-1,-1,7,QY0007X-001
7,-2,-2,7,QY0007X-002
7,-3,-3,7,QY0007X-003
7,-4,-4,7,QY0007X-004
7,-5,-5,7,QY0007X-005
7,-6,-6,7,QY0007X-006
7,-7,-7,7,QY0007X-007
7,-8,-8,7,QY0007X-008
7,-9,-9,7,QY0007X-009
7,-10,-10,7,QY0007X-010
7,-11,-11,7,QY0007X-011
7,-12,-12,7,QY0007X-012
7,-13,-13,7,QY0007X-013
7,-14,-14,7,QY0007X-014
7,-15,-15,7,QY0007X-015
7,-16,-16,7,QY0007X-016
7,-17,-17,7,QY0007X-017
7,-18,-18,7,QY0007X-018
7,-19,-19,7,QY0007X-019
7,-20,-20,7,QY0007X-020
7,-21,-21,7,QY0007X-021
7,-22,-22,7,QY0007X-022
7,-23,-23,7,QY0007X-023
7,-24,-24,7,QY0007X-024
7,-25,-25,7,QY0007X-025
7,-26,-26,7,QY0007X-026
7,-27,-27,7,QY0007X-027
7,-28,-28,7,QY0007X-028
7,-29,-29,7,QY0007X-029
7,-30,-30,7,QY0007X-030
7,-31,-31,7,QY0007X-031
7,-32,-32,7,QY0007X-032
7,-33,-33,7,QY0007X-033
7,-34,-34,7,QY0007X-034
7,-35,-35,7,QY0007X-035
7,-36,-36,7,QY0007X-036
7,-37,-37,7,QY0007X-037
7,-38,-38,7,QY0007X-038
7,-39,-39,7,QY0007X-039
7,-40,-40,7,QY0007X-040
7,-41,-41,7,QY0007X-041
7,-42,-42,7,QY0007X-042
7,-43,-43,7,QY0007X-043
7,-44,-44,7,QY0007X-044
7,-45,-45,7,QY0007X-045
7,-46,-46,7,QY0007X-046
7,-47,-47,7,QY0007X-047
7,-48,-48,7,QY0007X-048
7,-49,-49,7,QY0007X-049
7,-50,-50,7,QY0007X-050
7,-51,-51,7,QY0007X-051
7,-52,-52,7,QY0007X-052
7,-53,-53,7,QY0007X-053
8,-53,-53,8,QY0008X-053
8,-52,-52,8,QY0008X-052
8,-51,-51,8,QY0008X-051
8,-50,-50,8,QY0008X-050
8,-49,-49,8,QY0008X-049
8,-48,-48,8,QY0008X-048
8,-47,-47,8,QY0008X-047
8,-46,-46,8,QY0008X-046
8,-45,-45,8,QY0008X-045
8,-44,-44,8,QY0008X-044
8,-43,-43,8,QY0008X-043
8,-42,-42,8,QY0008X-042
8,-41,-41,8,QY0008X-041
8,-40,-40,8,QY0008X-040
8,-39,-39,8,QY0008X-039
8,-38,-38,8,QY0008X-038
8,-37,-37,8,QY0008X-037
8,-36,-36,8,QY0008X-036
8,-35,-35,8,QY0008X-035
8,-34,-34,8,QY0008X-034
8,-33,-33,8,QY0008X-033
8,-32,-32,8,QY0008X-032
8,-31,-31,8,QY0008X-031
8,-30,-30,8,QY0008X-030
8,-29,-29,8,QY0008X-029
8,-28,-28,8,QY0008X-028
8,-27,-27,8,QY0008X-027
8,-26,-26,8,QY0008X-026
8,-25,-25,8,QY0008X-025
8,-24,-24,8,QY0008X-024
8,-23,-23,8,QY0008X-023
8,-22,-22,8,QY0008X-022
8,-21,-21,8,QY0008X-021
8,-20,-20,8,QY0008X-020
8,-19,-19,8,QY0008X-019
8,-18,-18,8,QY0008X-018
8,-17,-17,8,QY0008X-017
8,-16,-16,8,QY0008X-016
8,-15,-15,8,QY0008X-015
8,-14,-14,8,QY0008X-014
8,-13,-13,8,QY0008X-013
8,-12,-12,8,QY0008X-012
8,-11,-11,8,QY0008X-011
8,-10,-10,8,QY0008X-010
8,-9,-9,8,QY0008X-009
8,-8,-8,8,QY0008X-008
8,-7,-7,8,QY0008X-007
8,-6,-6,8,QY0008X-006
8,-5,-5,8,QY0008X-005
8,-4,-4,8,QY0008X-004
8,-3,-3,8,QY0008X-003
8,-2,-2,8,QY0008X-002
8,-1,-1,8,QY0008X-001
8,0,0,8,QY0008X0000
8,1,1,8,QY0008X0001
8,2,2,8,QY0008X0002
8,3,3,8,QY0008X0003
8,4,4,8,QY0008X0004
8,5,5,8,QY0008X0005
8,6,6,8,QY0008X0006
8,7,7,8,QY0008X0007
8,8,8,8,QY0008X0008
8,9,9,8,QY0008X0009
8,10,10,8,QY0008X0010
8,11,11,8,QY0008X0011
8,12,12,8,QY0008X0012
8,13,13,8,QY0008X0013
8,14,14,8,QY0008X0014
8,15,15,8,QY0008X0015
8,16,16,8,QY0008X0016
8,17,17,8,QY0008X0017
8,18,18,8,QY0008X0018
8,19,19,8,QY0008X0019
8,20,20,8,QY0008X0020
8,21,21,8,QY0008X0021
8,22,22,8,QY0008X0022
8,23,23,8,QY0008X0023
8,24,24,8,QY0008X0024
8,25,25,8,QY0008X0025
8,26,26,8,QY0008X0026
8,27,27,8,QY0008X0027
8,28,28,8,QY0008X0028
8,29,29,8,QY0008X0029
8,30,30,8,QY0008X0030
8,31,31,8,QY0008X0031
8,32,32,8,QY0008X0032
8,33,33,8,QY0008X0033
8,34,34,8,QY0008X0034
8,35,35,8,QY0008X0035
8,36,36,8,QY0008X0036
8,37,37,8,QY0008X0037
8,38,38,8,QY0008X0038
