recipe_name,die_size_x,die_size_y,x_move_first,y_move_first,align_die,shot_rows,shot_cols,row,col,x_um,y_um,included,die1,die2,die3,die4
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,17,59857.0,37766.0,1,73-13,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,18,63378.0,37766.0,1,73-14,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,19,66899.0,37766.0,1,74-10,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,20,70420.0,37766.0,1,74-11,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,21,73941.0,37766.0,1,74-12,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,22,77462.0,37766.0,1,74-13,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,23,80983.0,37766.0,1,74-14,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,24,84504.0,37766.0,1,75-10,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,25,88025.0,37766.0,1,75-11,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,26,91546.0,37766.0,1,75-12,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,27,95067.0,37766.0,1,75-13,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,28,98588.0,37766.0,1,75-14,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,29,102109.0,37766.0,1,76-10,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,30,105630.0,37766.0,1,76-11,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,31,109151.0,37766.0,1,76-12,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,32,112672.0,37766.0,1,76-13,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,33,116193.0,37766.0,1,76-14,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,34,119714.0,37766.0,1,77-10,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,23,35,123235.0,37766.0,1,77-11,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,2,7042.0,39408.0,1,70-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,3,10563.0,39408.0,1,70-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,4,14084.0,39408.0,1,71-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,5,17605.0,39408.0,1,71-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,6,21126.0,39408.0,1,71-02,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,7,24647.0,39408.0,1,71-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,8,28168.0,39408.0,1,71-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,9,31689.0,39408.0,1,72-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,10,35210.0,39408.0,1,72-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,11,38731.0,39408.0,1,72-02,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,12,42252.0,39408.0,1,72-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,13,45773.0,39408.0,1,72-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,14,49294.0,39408.0,1,73-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,15,52815.0,39408.0,1,73-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,16,56336.0,39408.0,1,73-02,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,17,59857.0,39408.0,1,73-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,18,63378.0,39408.0,1,73-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,19,66899.0,39408.0,1,74-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,20,70420.0,39408.0,1,74-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,21,73941.0,39408.0,1,74-02,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,22,77462.0,39408.0,1,74-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,23,80983.0,39408.0,1,74-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,24,84504.0,39408.0,1,75-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,25,88025.0,39408.0,1,75-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,26,91546.0,39408.0,1,75-02,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,27,95067.0,39408.0,1,75-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,28,98588.0,39408.0,1,75-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,29,102109.0,39408.0,1,76-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,30,105630.0,39408.0,1,76-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,31,109151.0,39408.0,1,76-02,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,32,112672.0,39408.0,1,76-03,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,33,116193.0,39408.0,1,76-04,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,34,119714.0,39408.0,1,77-00,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,24,35,123235.0,39408.0,1,77-01,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,1,3521.0,41050.0,1,60-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,2,7042.0,41050.0,1,60-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,3,10563.0,41050.0,1,60-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,4,14084.0,41050.0,1,61-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,5,17605.0,41050.0,1,61-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,6,21126.0,41050.0,1,61-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,7,24647.0,41050.0,1,61-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,8,28168.0,41050.0,1,61-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,9,31689.0,41050.0,1,62-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,10,35210.0,41050.0,1,62-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,11,38731.0,41050.0,1,62-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,12,42252.0,41050.0,1,62-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,13,45773.0,41050.0,1,62-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,14,49294.0,41050.0,1,63-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,15,52815.0,41050.0,1,63-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,16,56336.0,41050.0,1,63-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,17,59857.0,41050.0,1,63-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,18,63378.0,41050.0,1,63-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,19,66899.0,41050.0,1,64-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,20,70420.0,41050.0,1,64-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,21,73941.0,41050.0,1,64-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,22,77462.0,41050.0,1,64-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,23,80983.0,41050.0,1,64-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,24,84504.0,41050.0,1,65-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,25,88025.0,41050.0,1,65-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,26,91546.0,41050.0,1,65-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,27,95067.0,41050.0,1,65-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,28,98588.0,41050.0,1,65-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,29,102109.0,41050.0,1,66-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,30,105630.0,41050.0,1,66-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,31,109151.0,41050.0,1,66-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,32,112672.0,41050.0,1,66-73,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,33,116193.0,41050.0,1,66-74,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,34,119714.0,41050.0,1,67-70,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,35,123235.0,41050.0,1,67-71,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,25,36,126756.0,41050.0,1,67-72,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,1,3521.0,42692.0,1,60-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,2,7042.0,42692.0,1,60-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,3,10563.0,42692.0,1,60-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,4,14084.0,42692.0,1,61-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,5,17605.0,42692.0,1,61-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,6,21126.0,42692.0,1,61-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,7,24647.0,42692.0,1,61-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,8,28168.0,42692.0,1,61-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,9,31689.0,42692.0,1,62-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,10,35210.0,42692.0,1,62-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,11,38731.0,42692.0,1,62-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,12,42252.0,42692.0,1,62-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,13,45773.0,42692.0,1,62-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,14,49294.0,42692.0,1,63-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,15,52815.0,42692.0,1,63-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,16,56336.0,42692.0,1,63-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,17,59857.0,42692.0,1,63-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,18,63378.0,42692.0,1,63-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,19,66899.0,42692.0,1,64-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,20,70420.0,42692.0,1,64-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,21,73941.0,42692.0,1,64-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,22,77462.0,42692.0,1,64-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,23,80983.0,42692.0,1,64-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,24,84504.0,42692.0,1,65-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,25,88025.0,42692.0,1,65-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,26,91546.0,42692.0,1,65-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,27,95067.0,42692.0,1,65-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,28,98588.0,42692.0,1,65-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,29,102109.0,42692.0,1,66-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,30,105630.0,42692.0,1,66-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,31,109151.0,42692.0,1,66-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,32,112672.0,42692.0,1,66-63,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,33,116193.0,42692.0,1,66-64,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,34,119714.0,42692.0,1,67-60,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,35,123235.0,42692.0,1,67-61,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,26,36,126756.0,42692.0,1,67-62,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,1,3521.0,44334.0,1,60-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,2,7042.0,44334.0,1,60-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,3,10563.0,44334.0,1,60-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,4,14084.0,44334.0,1,61-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,5,17605.0,44334.0,1,61-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,6,21126.0,44334.0,1,61-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,7,24647.0,44334.0,1,61-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,8,28168.0,44334.0,1,61-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,9,31689.0,44334.0,1,62-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,10,35210.0,44334.0,1,62-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,11,38731.0,44334.0,1,62-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,12,42252.0,44334.0,1,62-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,13,45773.0,44334.0,1,62-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,14,49294.0,44334.0,1,63-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,15,52815.0,44334.0,1,63-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,16,56336.0,44334.0,1,63-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,17,59857.0,44334.0,1,63-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,18,63378.0,44334.0,1,63-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,19,66899.0,44334.0,1,64-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,20,70420.0,44334.0,1,64-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,21,73941.0,44334.0,1,64-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,22,77462.0,44334.0,1,64-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,23,80983.0,44334.0,1,64-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,24,84504.0,44334.0,1,65-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,25,88025.0,44334.0,1,65-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,26,91546.0,44334.0,1,65-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,27,95067.0,44334.0,1,65-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,28,98588.0,44334.0,1,65-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,29,102109.0,44334.0,1,66-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,30,105630.0,44334.0,1,66-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,31,109151.0,44334.0,1,66-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,32,112672.0,44334.0,1,66-53,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,33,116193.0,44334.0,1,66-54,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,34,119714.0,44334.0,1,67-50,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,35,123235.0,44334.0,1,67-51,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,27,36,126756.0,44334.0,1,67-52,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,1,3521.0,45976.0,1,60-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,2,7042.0,45976.0,1,60-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,3,10563.0,45976.0,1,60-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,4,14084.0,45976.0,1,61-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,5,17605.0,45976.0,1,61-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,6,21126.0,45976.0,1,61-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,7,24647.0,45976.0,1,61-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,8,28168.0,45976.0,1,61-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,9,31689.0,45976.0,1,62-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,10,35210.0,45976.0,1,62-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,11,38731.0,45976.0,1,62-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,12,42252.0,45976.0,1,62-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,13,45773.0,45976.0,1,62-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,14,49294.0,45976.0,1,63-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,15,52815.0,45976.0,1,63-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,16,56336.0,45976.0,1,63-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,17,59857.0,45976.0,1,63-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,18,63378.0,45976.0,1,63-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,19,66899.0,45976.0,1,64-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,20,70420.0,45976.0,1,64-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,21,73941.0,45976.0,1,64-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,22,77462.0,45976.0,1,64-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,23,80983.0,45976.0,1,64-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,24,84504.0,45976.0,1,65-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,25,88025.0,45976.0,1,65-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,26,91546.0,45976.0,1,65-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,27,95067.0,45976.0,1,65-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,28,98588.0,45976.0,1,65-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,29,102109.0,45976.0,1,66-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,30,105630.0,45976.0,1,66-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,31,109151.0,45976.0,1,66-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,32,112672.0,45976.0,1,66-43,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,33,116193.0,45976.0,1,66-44,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,34,119714.0,45976.0,1,67-40,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,35,123235.0,45976.0,1,67-41,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,28,36,126756.0,45976.0,1,67-42,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,1,3521.0,47618.0,1,60-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,2,7042.0,47618.0,1,60-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,3,10563.0,47618.0,1,60-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,4,14084.0,47618.0,1,61-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,5,17605.0,47618.0,1,61-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,6,21126.0,47618.0,1,61-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,7,24647.0,47618.0,1,61-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,8,28168.0,47618.0,1,61-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,9,31689.0,47618.0,1,62-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,10,35210.0,47618.0,1,62-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,11,38731.0,47618.0,1,62-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,12,42252.0,47618.0,1,62-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,13,45773.0,47618.0,1,62-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,14,49294.0,47618.0,1,63-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,15,52815.0,47618.0,1,63-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,16,56336.0,47618.0,1,63-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,17,59857.0,47618.0,1,63-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,18,63378.0,47618.0,1,63-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,19,66899.0,47618.0,1,64-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,20,70420.0,47618.0,1,64-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,21,73941.0,47618.0,1,64-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,22,77462.0,47618.0,1,64-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,23,80983.0,47618.0,1,64-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,24,84504.0,47618.0,1,65-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,25,88025.0,47618.0,1,65-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,26,91546.0,47618.0,1,65-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,27,95067.0,47618.0,1,65-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,28,98588.0,47618.0,1,65-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,29,102109.0,47618.0,1,66-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,30,105630.0,47618.0,1,66-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,31,109151.0,47618.0,1,66-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,32,112672.0,47618.0,1,66-33,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,33,116193.0,47618.0,1,66-34,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,34,119714.0,47618.0,1,67-30,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,35,123235.0,47618.0,1,67-31,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,29,36,126756.0,47618.0,1,67-32,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,1,3521.0,49260.0,1,60-22,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,2,7042.0,49260.0,1,60-23,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,3,10563.0,49260.0,1,60-24,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,4,14084.0,49260.0,1,61-20,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,5,17605.0,49260.0,1,61-21,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,6,21126.0,49260.0,1,61-22,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,7,24647.0,49260.0,1,61-23,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,8,28168.0,49260.0,1,61-24,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,9,31689.0,49260.0,1,62-20,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,10,35210.0,49260.0,1,62-21,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,11,38731.0,49260.0,1,62-22,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,12,42252.0,49260.0,1,62-23,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,13,45773.0,49260.0,1,62-24,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,14,49294.0,49260.0,1,63-20,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,15,52815.0,49260.0,1,63-21,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,16,56336.0,49260.0,1,63-22,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,17,59857.0,49260.0,1,63-23,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,18,63378.0,49260.0,1,63-24,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,19,66899.0,49260.0,1,64-20,,,
LaMP HP whole wafer,3521,1642,-66899,-65680,54-00,,,30,20,70420.0,49260.0,1,64-21,,,
